question_id,year,exam_name,paper,section,question_number,marks,language,original_question_text,page_number,source_pdf_name,subject_id,subject_name,subject_confidence,classification_method,classification_reason,review_required,secondary_subject,secondary_subject_confidence
BPSC-Q-000192,2019,64th BPSC Mains,GS 1,Section I,8,38,English,Discuss the prospects of trade promotion between Afghanistan and India with the launching of New Export Route to and from India through Chabahar Port. 38 pkcgkj	 canjxkg	ls	gksus	okys	Hkkjr	ds	u;s	vk;kr&fu;kZr	ekxZ	ds	izekspu	ls	viQxkfuLrku	vkSj	Hkkjr	ds	chp	O;kikj izksRlkgu	dh	laHkkoukvksa	dh	foospuk	dhft;sA,3,BPSC-64th-Mains-exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000193,2019,64th BPSC Mains,GS 1,Section I,9,38,English,"Critically examine the key variables that support well-being as per the United Nationsl Sustainable Development Solutions Network. 38 la;qDr	 jk""Vª	fVdkÅ	fodkl	lekèkku	usVodZ	ds	vuqlkj	lq[knkf;rk	ds	leFkZd	izeq[k	lwpdksa	dh	leh{kkRed	vkykspuk dhft;sA",3,BPSC-64th-Mains-exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000194,2019,64th BPSC Mains,GS 1,Section I,10,38,English,"Why does India has an open-door policy with Nepal and Bhutan as regards free movement of people between the two nations? Explain. 38 nks	 jk""Vªksa	ds	chp	yksxksa	ds	eqDr	vkokxeu	dk	tgk¡	rd	loky	gS]	Hkkjr	us	usiky	vkSj	HkwVku	ds	lkFk	eqDr	}kj	uhfr D;ksa	viuk;k	gS\	le>kb,A",3,BPSC-64th-Mains-exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000195,2019,64th BPSC Mains,GS 1,Section I,11,38,English,"Discuss the UAE's invitation for India as a Guest of Honour to attend the OIC Foreign Ministers Meet as a signal change in geopolitical dynamics. 38 Hkwjktdh;	 xfr'khyrk	esa	lkadsfrd	ifjorZu	ds	:i	esa	vksvkbZlh	ds	fons'k	eaf=k;ksa	ds	lEesyu	esa	Hkkx	ysus	ds	fy;s Hkkjr	dks	vfrfFk&fo'ks""k	ds	:i	esa	;w,bZ	ds	fuea=k.k	dk	foospu	dhft;sA [kaM&III/Section-III",3,BPSC-64th-Mains-exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000196,2019,64th BPSC Mains,GS 1,Section I,12,38,English,"The following charts depict the distribution of overseas tourists from India to various countries and also the age distribution of trourists from India during the year 2017: 38 (a)	 If	 amogest	the	European	Union,	Switzerland	accounts	for	25%	of	trourists	traffic	and	it	is	known from	official	Swiss	records	that	a	total	of	4	lakh	Indian	trourists	visited	Switzerland	during	the	year 2017, then how many total number of Indian trourists in the age group of 40-49 years went abrorad from India during the year 2017? (b) If the total number of trourists of age group 30-49 is 2400000, what is the number of tourists who are more than 60 years of age? (c) If total number of Indian trourists who went to China more than 40 years of age, was 360000 constituted 30% of total tourists to China, then how many tourists of other age groups went to China?",3,BPSC-64th-Mains-exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000198,2019,64th BPSC Mains,GS 1,Section I,14,38,English,"The following graph shows the populations of three countreis during the years 2012-17: 38 (a) What percent of total population is accounted by the country A in the year 2017? (b) If the sex ratios of countries B and C in the year 2016 were 106.5 and 105.2, what is the number of females in these countries? (c) If the number of females in the country A in the year 2014 is 21.25 crores, what is the sex ratio of country A in the year 2017? (d) Which year recorded the maximum growth of population in three countries? (e) Which year recorded the minimum growth of the population? fuEu	js[kkfp=k	o""kZ	 2012-17	ds	nkSjku	rhu	ns'kksa	dh	tula[;k	dks	n'kkZrk	gS% (d)	 o""kZ	 2017	esa	ns'k	A	dh	tula[;k]	dqy	tula[;k	dk	fdruk	izfr'kr	gS\ ([k)	 ;fn	 ns'kksa	B	vkSj	C	esa	o""kZ	2016	esa	fyax	vuqikr	106.5	vkSj	105.2	Fks]	rks	bu	ns'kksa	esa	fL=k;ksa	dh	la[;k fdruh	gS\",6,BPSC-64th-Mains-exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000203,2019,64th BPSC Mains,GS 2,Section I,4,38,English,"""Too many political parties are the bane of Indian politics."" Explain this fact in the context of Bihar. 38 ¶cgqr	 vfèkd	jktuSfrd	ny	Hkkjrh;	jktuhfr	ds	fy;s	vfHk'kki	gSaA¸	bl	rF;	dks	fcgkj	ds	ifjizs{;	esa	Li""V	dhft;sA [kaM&II/Section-II",2,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000204,2019,64th BPSC Mains,GS 2,Section I,5,38,English,Critically examine theneed of 'food security' in India. 38 Hkkjr	esa	^[kk|	lqj{kk*	dh	vko';drk	dk	vkykspukRed	ijh{k.k	dhft;sA,2,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000206,2019,64th BPSC Mains,GS 2,Section I,7,38,English,Evaluate the principal achievements of Indian economic planning. 38 Hkkjrh;	vkfFkZd	fu;kstu	dh	eq[;	miyfCèk;ksa	dk	ewY;kadu	dhft;sA,2,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000207,2019,64th BPSC Mains,GS 2,Section I,8,38,English,"""Unless the growth of population in checked in India, the economic development cannot be judged in its true perspective."" Examine the statement. 38 ¶tc	 rd	Hkkjr	esa	tula[;k	o`f¼	vo#¼	ugha	dh	tkrh]	rc	rd	vkfFkZd	fodkl	dks	mlds	lgh	:i	esa	ugha	ns[kk tk	ldrkA¸	bl	dFku	dk	ijh{k.k	dhft;sA [kaM&III / Section-III",3,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000208,2019,64th BPSC Mains,GS 2,Section I,9,36,English,"Despite	 the	fact	that	India	has	got	a	very	good	network	of	rivers,	there	are	several	regions	that	suffer	water shortage and particularly potable water. Discuss the role of science and technology in water management to address this problem citing examples. 36 Hkkjr	 esa	ufn;ksa	dk	lqn`<+	tky	gksus	ds	ckn	Hkh	dbZ	,sls	{ks=k	gSa]	tks	tykiwfrZ	vkSj	fo'ks""k	:i	ls	is;ty	dh	deh ls	tw>	jgs	gSaA	bl	leL;k	ds	lekèkku	gsrq	ty	izcaèku	esa	foKku	,oa	izkS|ksfxdh	dh	Hkwfedk	dh	lksnkgj.k	foospuk dhft;sA",3,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000209,2019,64th BPSC Mains,GS 2,Section I,10,36,English,"With ever-rising electricity demand and depleting convetional energy resources, country is facing acture power shortage at present. Describe in detial the means provided by present-day science and technology to overcome the grueling energy demands. 36 fo|qr	 [kir	dh	c<+rh	ek¡x	,oa	yxkrkj	?kVrs	ikjaifjd	ÅtkZ	lzksrksa	ds	dkj.k	ns'k	orZeku	esa	fo|qr	ÅtkZ	dh	deh ls	tw>	jgk	gSA	bl	fodV	ÅtkZ	[kir	ek¡x	dks	fu;af=kr	djus	ds	fy;s	orZeku	esa	foKku	,oa	izkS|ksfxdh	}kjk	iznÙk ekè;eksa	dk	foLrkj	ls	o.kZu	dhft;sA",3,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000210,2019,64th BPSC Mains,GS 2,Section I,11,36,English,"Present-day	 government	is	trying	to	develop	smart	cities	in	different	States.	What	are	your	visions	about smart. cities? Elucidate the role of sciene and technology in the development of ideal smart cities. 36 orZeku	 ljdkj	fofHkUu	jkT;ksa	esa	LekVZ	'kgj	fodflr	djus	ds	fy;s	iz;kljr	gSA	LekVZ	'kgjksa	ds	ckjs	esa	vkidh	D;k ifjdYiuk,¡	gSa\	vkn'kZ	LekVZ	'kgj	ds	fodkl	esa	foKku	,oa	izkS|ksfxdh	dh	Hkwfedk	dh	O;k[;k	dhft;sA",3,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000211,2019,64th BPSC Mains,GS 2,Section I,12,36,English,"Manifold increase of population and non-planning has led to disproportionate garbage generation. Discuss the	different	types	of	wastes.	How	can	the	country	eradicate	this	problem	with	the	help	of	science	and technology Describe in detial. 36 tula[;k	 esa	cgqeq[kh	o`f¼	,oa	v&;kstuk	ds	iQyLo:i	vlaxr	dpjk	mRiUu	gqvk	gSA	fofHkUu	izdkj	ds	dpjs	dh foopsuk	dhft;sA	bl	leL;k	dks	ns'k	fdl	izdkj	foKku	,oa	izkS|ksfxdh	dh	lgk;rk	ls	nwj	dj	ldrk	gS\	foLrkj ls	o.kZu	dhft;sA",3,BPSC-64th-Mains-exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000214,2020,65th BPSC Mains,GS 1,Section I,1858,,English,1914 	ds	nkSjku	fcgkj	esa	ik'pkR;	f'k{kk	ds	laizlkj	dk	o.kZu	dhft;sA,2,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000219,2020,65th BPSC Mains,GS 1,Section I,6,38,English,"fuEufyf[kr	esa	ls	fdUgha	nks	ij	laf{kIr	fVIif.k;k¡	fyf[k;s%	 19×2=38 (d)	MkW-	jktsaæ	izlkn	vkSj	jk""Vªh;	vkanksyu ([k)	tkfr	vkSj	èkeZ	ij	xk¡èkhth	ds	fopkj (x)	fcgkj	esa	nfyr	vkanksyu",2,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000220,2020,65th BPSC Mains,GS 1,Section I,7,38,English,"Discuss	the	pattern	of	globale	spread	of	Covid-19	pandemic	with	reference	to	the	international	migration and	trade.	 38 varjkZ""Vªh;	LFkkukarj.k	vkSj	O;kikj	ds	lanHkZ	esa	dksfoM& 19	egkekjh	ds	oSf'od	izlkj	ds	rjhds	dh	ppkZ	dhft;sA",3,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000221,2020,65th BPSC Mains,GS 1,Section I,8,38,English,"What	are	the	variables	of	the	World	Happiness	Report-2020?	Give	reasons	why	the	Nordic	countries	are considered	as	the	top	ranking	countries	in	the	world.	 38 fo'o	 [kq'kgkyh	fjiksVZ&2020	ds	foHksn	ds	D;k	gSa\	dkj.k	crkb,	fd	ukWfMZd	ns'kksa	dks	fo'o	esa	izFke&Lrjh;	ns'k	D;ksa ekuk	tkrk	gS\",3,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000223,2020,65th BPSC Mains,GS 1,Section I,10,38,English,Explain	the	socio-economic 	and	ecological 	implications	 of	Covid-19	 lockdown	 in	India	with examples.	 38 Hkkjr	esa	dksfoM& 19	ykWdMkmu	ds	lkekftd&vkfFkZd	vkSj	ikfjfLFkfrd	fufgrkFkks±	dh	lksnkgj.k	O;k[;k	dhft;sA,3,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000224,2020,65th BPSC Mains,GS 1,Section I,11,38,English,"""With	'Mission	 Shakti',	 India	becomes	the	fourth	largest	space	power	in	the	world.""	Discuss	this statement.	 38 ¶fe'ku	 'kfDr*	 ds	 lkFk	 Hkkjr	 fo'o	 dh	 pkSFkh	 lcls	 cM+h	 varfj{k	 'kfDr	 cu	 x;k	 gSA¸	 bl	 dFku	 ij	 ppkZ dhft;sA [kaM&III/Section-III",3,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000225,2020,65th BPSC Mains,GS 1,Section I,12,38,English,"Given	below	is	a	pie	diagram	of	population	pertaining	to	the	year	1998	and	the	table	pertaining	to	sex	and literacy-wise	population	ratio	of	different	States	of	India.	Read	these	carefully	and	give	answers	to	the questions	that	follow:	 38 TN 9% AP 25% MP 20% Delhi 8% Goa 12% Bihar 11% UP 15% States Sex and Literacy-wise Population Ratio Sex Literacy Male Female Literate Illiterate AP 5 3 2 7 MP 3 1 1 4 Delhi 2 3 2 1 Goa 3 5 3 2 Bihar 3 4 4 1 UP 3 2 7 2 TN 3 4 9 4 Total population of the given States = 32,76,000",3,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000226,2020,65th BPSC Mains,GS 1,Section I,13,,English,The	following	chart	shows	the	production	of	cars	in	thousands	for	different	companies	in	India.	Read	the multiple	bar	diagram	and	answer	the	questions	given	below: Production	of	Cars	for	2002-05	period	from	the	selected	manufactures 0 5 10 15 20 25 2002-03,4,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000227,2020,65th BPSC Mains,GS 1,Section I,2003,,Unknown,04,4,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000228,2020,65th BPSC Mains,GS 1,Section I,2004,,English,05 Honda GM Maruti HM Hyundai,4,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000229,2020,65th BPSC Mains,GS 1,Section I,2004,36,English,"05? (c)	 What	are	the	ratios	of	total	production	of	cars	during	the	successive	years? (d)	 In	 2005-06,	the	production	of	cars	by	Maruti	and	Hindustan	Motors	was	doubled,	while	for	all other	companies	the	production	remains	the	same.	What	is	the	percentage	increase	in	overall production?		 8+10+10+8=36 uhps	 nh	gqbZ	cgq'kykdk	ys[kkfp=k	esa	Hkkjr	dh	fofHkUu	daifu;ksa	dh	dkjksa	ds	mRiknu	(g”kkj	esa)	dks	n'kkZ;k	x;k	gSA bldk	vè;;u	dhft;s	rFkk	fuEufyf[kr	iz'uksa	ds	mÙkj	nhft;s% o""kZ	2002	ls	2005	rd	dh	vofèk	esa	pqus	gq, fuekZrkvksa	dh	dkjksa	dk	mRiknu 0 5 10 15 20 25 2002-03",5,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000230,2020,65th BPSC Mains,GS 1,Section I,2003,,Unknown,04,5,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000231,2020,65th BPSC Mains,GS 1,Section I,2004,,English,"05 gksaMk tujy eksVlZ fganqLrku eksVlZ gqaMbZek#rh (d)	 fdu	 daifu;ksa	ds	mRiknu	esa	fiNys	o""kZ	dh	rqyuk	esa	vfèkdre	vkSj	U;wure	izfr'kr	dh	o`f¼	rFkk	gkfu	gqbZ gS\	okLrfod	izfr'kr	dk	mYys[k	Hkh	dhft;sA ([k)	 ek#rh	vkSj	gksaMk	ds	 2003&04	vkSj	2004&05	o""kZ	ds	mRiknuksa	ds	varj	dk	vuqikr	D;k	gS\ (x)	 lrr	o""kks±	esa	dkjksa	ds	dqy	mRiknu	ds	vuqikr	D;k	gSa\ (?k)	 o""kZ	 2005&06	esa	ek#rh	,oa	fganqLrku	eksVlZ	dh	dkjksa	dk	mRiknu	nksxquk	gks	x;k]	tcfd	ckfd	daifu;ksa	dk mRiknu	vifjofrZr	jgkA	dqy	mRiknu	esa	fdrus	izfr'kr	dh	o`f¼	gqbZ\",5,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000232,2020,65th BPSC Mains,GS 1,Section I,14,38,English,Study	the	following	graphs	and	answer	the	questions	given	below:	 38,5,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000233,2020,65th BPSC Mains,GS 1,Section I,2005,,English,"06? (b)	 In	how	many	hectares,	the	cotton	was	grown	in	2009-10	and	2010-11? (c)	 In	 which	year,	the	cotton	production	has	shown	maximum	percentage	decrease	as	compared	to	last year? (d)	 In	 which	year,	the	cotton	has	shown	maximum	percentage	increase	in	productivity	as	compared	to last	year? (e)	 In	which	year	cotton	cultivation	area	was	the	lowest	and	how	much	percentage	of	maximum	area? (f)	 Assuming	 cotton	price	as	`	1250	per	quintal,	what	would	have	been	the	income	of	a	farmer	who	had 5	hectares	of	cotton	area	in	2008-09? uhps	fn;s	gq,	xzkiQ	dk	voyksdu	dhft;s	vkSj	fn;s	gq,	iz'uksa	ds	mÙkj	nhft;s%",6,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000234,2020,65th BPSC Mains,GS 1,Section I,15,38,English,"Study		the	following	line	graph	which	gives	the	number	of	students	who	joined	and	left	the	school	in	the begining	of	the	year	for	six	years	from	1996	to	2001.	Initial	strength	of	the	school	in	1995	was	3000. Answer	the	questions	based	on	the	line	graph	given	below:	 38 (a)	 The	 number	of	students	studying	in	the	school	in	1998	was	what	percent	of	the	number	of	students studying	in	the	school	in	2001? (b)	 Find	 the	ratio	of	the	least	number	of	students	who	joined	the	school	to	the	maximum	number	of students	who	left	the	school	in	any	of	the	years	during	the	given	period. (c)	 During	which	year,	the	percentage	increase	in	the	strength	of	school	was	minimum? (d)	 What	was	the	percent	increase/decrease	in	the	number	of	students	from	1998	to	1999? (e)	 Find	 the	ratio	of	the	maximum	number	of	students	who	joined	the	school	to	the	minimum	number",7,BPSC-65th-Mains-Exam-GS-1.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000237,2020,65th BPSC Mains,GS 2,Section I,3,38,English,"""The system of Indian Political Parties is not nationalistic but is individualistic."" Explain this fact in the context of Bihar State. 38 ¶Hkkjrh;	 jktuhfrd	nyh;	O;oLFkk	jk""VªksUeq[kh	u	gksdj	O;fDr&mUeq[kh	gSA¸	bl	rF;	dks	fcgkj	jkT;	ds	ifjizs{;	esa Li""V	dhft;sA",2,BPSC-65th-Mains-Exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000240,2020,65th BPSC Mains,GS 2,Section I,6,38,English,"Discuss the relevance of economic planning in India in the post-economic reform era. In this context, explain that how State and market can play a synergetic role in the economic development of the country. 38 Hkkjr	 esa	vkfFkZd	lqèkkjksa	ds	ckn	ds	dky	esa	vkfFkZd	fu;kstu	dh	izklafxdrk	dh	foospuk	dhft;sA	bl	lanHkZ	esa le>kb,	fd	fdl	izdkj	jkT;	vkSj	ck”kkj	ns'k	ds	vkfFkZd	fodkl	esa	,d	ldkjkRed	Hkwfedk	fuckg	ldrs	gSaA",2,BPSC-65th-Mains-Exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000242,2020,65th BPSC Mains,GS 2,Section I,8,38,English,"What are the main constraints in the rapid economic development of Bihar? How can these constraints be removed?  38 fcgkj	ds	rhoz	vkfFkZd	fodkl	esa	eq[;	ckèkk,¡	D;k	gSa\	bu	ckèkkvksa	dks	fdl	izdkj	nwj	fd;k	tk	ldrk	gS\ [kaM&III/Section-III",3,BPSC-65th-Mains-Exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000243,2020,65th BPSC Mains,GS 2,Section I,9,36,English,"In	 India,	'Make	in	India'	is	a	type	of	Swadeshi	Movement	launched	by	Modi	governement.	To	promote this movement, discuss the role of science and technology citing the examples in detail. 36 Hkkjr	 esa]	^esd	bu	bafM;k*	eksnh	ljdkj	}kjk	'kq:	fd;k	x;k	,d	izdkj	dk	Lons'kh	vkanksyu	gSA	bl	vkanksyu	dks xfr	nsus	ds	fy;s	foKku	,oa	izkS|ksfxdh	dh	Hkwfedk	dh	lksnkgj.k	foLrkj	ls	foospuk	dhft;sA",3,BPSC-65th-Mains-Exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000244,2020,65th BPSC Mains,GS 2,Section I,10,36,English,"In the present scenario, the key issues of the counrty are: ""Increasing population, higher health risks, degraded	natural	resources	and	dwindling	farm	lands"".	Discuss	at	least	four	scientific	initiatives	on	each of the four areas that you would like to apply. 36 orZeku	 ifjn`';	esa]	ns'k	ds	izeq[k	eqís	gSa%	¶c<+rh	gqbZ	tula[;k]	mPp	LokLF;	tksf[ke]	?kVrs	gq,	izkÑfrd	lalkèku vkSj	?kVrh	tk	jgh	Ñf""k	Hkwfe¸A	bu	pkjksa	{ks=kksa	esa	ls	izR;sd	ds	fy;s	de&ls&de	pkj	oSKkfud	iz;klksa	dh	ppkZ dhft;s]	ftUgsa	vki	ykxw	djuk	pkgsaxsA",3,BPSC-65th-Mains-Exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000246,2020,65th BPSC Mains,GS 2,Section I,12,36,English,"Discuss, in detail, what role can science and technology play to control the job crisis situation and to sustain the development of the nation due to Covid-19 situation. 36 dksfoM& 19	dh	fLFkfrd	ds	dkj.k	mRiUu	gqbZ	ukSdfj;ksa	ij	ladV	dh	fLFkfr	dks	fu;af=kr	djus	rFkk	jk""Vª	ds	fodkl dh	xfr	dks	cuk,	j[kus	ds	fy;s	foKku	vkSj	izkS|ksfxdh	D;k	Hkwfedk	fuHkk	ldrs	gSa]	bl	ij	foLrkj	ls	ppkZ	dhft;sA",3,BPSC-65th-Mains-Exam-GS-2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000247,2020,66th BPSC Mains,GS 2,Section I,77,,English,"II Time Allowed: 3 hours Maximum Marks : 300 H4: 3 qu2 T: 30o Instructions: The figures in the margin indicate full marks. Answer eight questions, selecting three each from Section-I and Section-II, and two from Section-III. Candidates are required to give their answers in their own words as far as practicable. All questions have been printed both in Hindi and English. In case of any ambiguity in Hindi version, the English version shall be considered authentic. Parts of the same question must be answered together and must not be interposed between answers to other questions. JT-21/59 ( Turn Over)",2,(2020)66thMainsGS2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000249,2020,66th BPSC Mains,GS 2,Section I,3,38,English,"The uneven development of IndiaF States has created many socio-economic and political problems."" Critically analyse the statement with special reference to Bihar. 38 01/FF/Cc/M2021-03/59 (Continued )",3,(2020)66thMainsGS2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000250,2020,66th BPSC Mains,GS 2,Section I,4,,Unknown,,5,(2020)66thMainsGS2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000252,2020,66th BPSC Mains,GS 2,Section I,5,36,English,SECTION-III TUS-III India is the second worst affected Covid-19 nation in the world. A fast vaccination process along with social distancing and mask use is the only solution to overcome the deadly virus. Describe the role played byy our nation in countering Covid-19 situation keeping in view the Make in India concept propounded by the Prime Minister. 36 (Turn Over ) 01/FF/Cc/M-2021-03/59,6,(2020)66thMainsGS2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000253,2020,66th BPSC Mains,GS 2,Section I,6,,English,"10 At present, search of life on another planet has been one of the objectives of scientists of several nations around the world. Discuss the developments of India in space research towards this objective particularly in the 36 21st century.",7,(2020)66thMainsGS2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000254,2020,66th BPSC Mains,GS 2,Section I,11,36,English,"""India has augered its defence system through inclusion of variety of arsenals under Make in India programme for its safety and security."" Justify this statement on the basis of scientific developments in defence technology. 36 01/FF/Cc/M-2021-03/59 (Continued)",7,(2020)66thMainsGS2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
BPSC-Q-000255,2020,66th BPSC Mains,GS 2,Section I,7,,Unknown,,8,(2020)66thMainsGS2.pdf,BPSC-SUB-01,"History, Art & Culture",0.78,two_pass_taxonomy_v1,Assigned default Subject domain based on general studies context; flagged for human review.,True,,
